그래서 남의 주의력도 얻을 수 있겠지라는 생각을 가지고 영화처럼 죄를 저지른 범인이 있다 .	그래서 남의 관심도 받을 수 있겠지라는 생각을 가지고 영화처럼 죄를 저지른 범인이 있다 .
다시 말하자면 폭력 영화는 그량 재미있게 본 영화뿐만 아니라 어떤 사람에게 오느 정도 모방 범죄의 효과도 갖게 됐다는 말이다 .	다시 말하자면 폭력 영화는 그냥 재미있게 보는 영화뿐만 아니라 어떤 사람에게 어느 정도 모방 범죄의 가능성도 갖게 했다는 말이다 .
가끔 사람의 마음이 약해져 머리속의 있는 감정이 어떻게 풀린지 몰라서 그 순간 생각하는 것을 따라 하는 것이 많다 .	가끔 사람의 마음이 약해져 머릿속에 있는 감정을 어떻게 풀지 몰라서 그 순간 생각나는 것을 따라 하는 경우가 많다 .
그 순간 폭력 영화가 모방 범죄를 될 수가 있다 .	그 순간 폭력 영화가 모방 범죄를 일으킬 수가 있다 .
저는 서울에 사기 전에 일 년 동안 공주시에 살았어요 .	저는 서울에 살기 전에 일 년 동안 공주시 살았어요 .
공주시에 살 때 초등학교에서 영어를 가르쳤어요 .	공주시 살 때 초등학교에서 영어를 가르쳤어요 .
저는 대학교 시대 교육을 배우지 않으니까 가르치는 것이 처음에 힘들었어요 .	저는 대학교 때 교육학을 전공하지 않아서 가르치는 것이 처음에 힘들었어요 .
특히 이 학년 학생들은 제일 번거로웠어요 .	특히 이 학년 학생들이 제일 번거로웠어요 .
매일 제 말하는 것을 듣지 않고 " 쌤 !	매일 저가 말하는 것을 듣지 않고 " 쌤 !
라고 멀었어요 .	라고 묻었어요 .
넘 어려워서 더 좋게 가르쳐려고 사 학년 선생님한테 돕는 것을 받았어요 .	너무 어려워서 더 좋게 가르치어려고 사 학년 선생님에게 돕는 것을 받았어요 .
그 선생님의 수업을 본 다음에 어떻게 가르치지 알겠어요 .	그 선생님의 수업을 본 다음에 어떻게 가르치는지 알았어요 .
선생님 일을 끝낸 다음에 시간이 있으면 공주시에서 있는 외국인들하고 같이 이야기 가게라고 하는 가게에 가요 .	선생님 일을 끝낸 다음에 시간이 있으면 공주시에 있는 외국인들과 같이 이야기 가게라고 하는 가게에 가요 .
그 가게의 점원들이 재미있고 영어를 잘하고 바쁘지 않을 때 보통 고객들하고 놀아서 분위기가 좋아요 .	그 가게의 점원들은 재미있고 영어를 잘하고 바쁘지 않을 때 보통 고객들과 놀아서 분위기가 좋아요 .
이사한 다음에 공부도 일도 많이 있어서 노는 시간이 가끔 있어요 .	이사한 후에 공부도 일도 많이 있어서 노는 시간이 조금 있어요 .
일을 할 때 저는 가끔 공주시 생활에 돌아가고 싶다고 생각하지만 서울에 열심히 공부도 일을 하면 편한 생활을 받는다고 생각해요 .	일을 할 때 저는 가끔 공주시 생활로 돌아가고 싶다고 생각하지만 서울에서 열심히 공부와 일을 하면 편한 생활이 온다고 생각해요 .
그런데 ' 선의의 거짓말 ' 들어본 적이 있으까요 ?	그런데 ' 선의의 거짓말 ' 들어본 적이 있을까요 ?
선의의 거짓말은 선한 뜻으로 하는 거짓말 , 즉 남을 위해서 거짓으로 말해 주는 것을 말하는데 이게 정말 걸까요 아니면 어찌 됐든 거짓말이니 나쁜 것일까요 .	선의의 거짓말은 선한 뜻으로 하는 거짓말 , 즉 남을 위해서 거짓으로 말해 주는 것을 말하는데 이게 정말 좋은 것일까요 아니면 어찌 됐든 거짓말이니 나쁜 것일까요 .
선의의 거짓말을 검색해 보면 플라시보 효과를 같이 검색이 될 수 있기 때문에 선의의 거짓말이 필요한 것 같아요 .	선의의 거짓말을 검색해 보면 플라시보 효과도 같이 검색이 될 수 있기 때문에 선의의 거짓말이 필요한 것 같아요 .
예를 들면 3개월 안에 죽을 수밖에 없는 환자가 있는데 이 약을 꾸준히 잘 먹으면 완치할 수 있다는 거짓말을 의사가 해서 그게 심리적으로 환자에게 작용해 3개월 이상을 살았다는 그런 경우도 볼 수 있겠지만 제 생각은 거짓말은 아무리 선의 의도 거짓말뿐이다 .	예를 들면 3개월 안에 죽을 수밖에 없는 환자가 있는데 이 약을 꾸준히 잘 먹으면 완치할 수 있다는 거짓말을 의사가 해서 그게 심리적으로 환자에게 작용해 3개월 이상을 살았다는 그런 경우도 볼 수 있지만 나의 생각은 거짓말은 아무리 선의의 의도이라도 거짓말이다 .
물론 좋은 생각하고 나뿐 뜻을 없지만 평소에 대한 많이 사용하면 좀 이상할 수밖에 없어요 .	물론 좋은 생각으로 나쁜 뜻은 없지만 평소에 많이 사용하면 좀 이상할 수밖에 없어요 .
선의의 거짓말은 어쩔 수 없는 상황에서만 쓰는 말은 그 거짓말을 듣는 상대가 알게 된다면 그 배신감은 더 커지겠어요 .	선의의 거짓말은 어쩔 수 없는 상황에서만 쓰는 말이지만 그 거짓말을 듣는 상대가 알게 된다면 그 배신감은 더 커질 것이에요 .
아버지와 어머니가 그리고 남동생이 한 명 있어요 .	아버지와 어머니 그리고 남동생이 한 명 있어요 .
우리 가족은 베트남에서 삽니다 .	우리 가족은 베트남에서 살아요 .
우리 아버지는 식당을 장사합니다 .	우리 아버지는 식당을 해요 .
하지만 우리 남동생 작아요 .	하지만 우리 남동생은 작아요 .
저는 한국에 유학 갔어요 .	저는 한국에 유학 왔어요 .
제가 자주 가족한테 전화를 해요 .	저는 자주 가족에게 전화를 해요 .
요즘 올바른 인터넷을 사람들이 흔히 사용한다 .	요즘 인터넷을 사람들이 흔히 사용한다 .
여러 까지 이유 때문에 올바른 인터넷을 사용한다 .	여러 가지 이유 때문에 인터넷을 사용한다 .
그런데 올바른 인터넷 사용 태도는 필요하다 .	그런데 올바른 인터넷 사용 태도가 필요하다 .
왜야하면 각각의 태도를 지키지 않았을데 나쁜 경우가 나타날 수 있다 .	왜냐하면 각각의 태도를 지키지 않았을 때 나쁜 경우가 나타날 수 있다 .
그래서 상대방의 의견 존중하기 , 타인의 사생화 보호하기 , 바른 언어 사용하기는 중요하다 .	그래서 상대방의 의견 존중하기 , 타인의 사생활 보호하기 , 바른 언어 사용하기는 중요하다 .
예르 들어 상대방의 의견이 좋지 않았으면 인간관계가 나쁠 듯십다 .	예를 들어 상대방의 의견이 좋지 않으면 인간관계가 나쁘아질 듯싶다 .
누구나 나쁜 의견을 읽었으면 마음이 안 좋다 .	누구나 나쁜 의견을 읽으면 마음이 안 좋다 .
그리고 타인의 사생화 보호해야 한다 .	그리고 타인의 사생활을 보호해야 한다 .
올바른 인터넷을 사용할 때 타인은 나쁜 일을 할 수 있다 .	인터넷을 사용할 때 타인은 나쁜 일을 할 수 있다 .
그래서 사실 이름을 사용하면 부작용이 나타날 수 없다 .	그래서 실제 이름을 사용하면 부작용이 나타날 수 없다 .
게다가 바른 언어 사용해야 한다 .	게다가 바른 언어를 사용해야 한다 .
나쁜 언어를 사용했으면 올바른 인터넷에 깨끗하지 않고 누구나 읽었으면 마음에 더 어둡다 .	나쁜 언어를 사용하면 인터넷이 깨끗하지 않고 누구나 읽었으면 마음에 더 어둡다 .
그래서 올바른 인터넷의 태도를 사용해야 한다 .	그래서 올바른 인터넷의 태도를 실천하야 한다 .
올바른 인터넷을 좋은 방법을 사용하면 깨끗한 올바른 인터넷이 나타날 수 있다 .	인터넷을 좋은 방법으로 사용하면 깨끗하고 인터넷이 될 수 있다 .
저는 너무 기다립니다 .	저는 매우 기다립니다 .
나는 인도에서 온다 .	나는 인도에서 오안다 .
한국에 올 때 한국에서는 문화 차이가 몰랐다 .	한국에 올 때 한국에서의 문화 차이를 몰랐다 .
처음에 도착하자마자 6시에 저녁을 드시는 거 이상했다 .	처음에 도착하자마자 6시에 저녁을 먹는 것이 이상했다 .
우리 나라에 8시에 저녁 드시기 때문이다 .	우리 나라서는 8시에 저녁을 먹기 때문이다 .
높임말로 허리 굽혀서 인사하는 거 정말 재미있나 봔다 .	높임말로 허리를 굽혀서 인사하는 것이 정말 재미있 다 .
직장에서 회식 문화하고 술을 마실 때는 예절을 재미있게 배웠다 .	직장에서 회식 문화와 술을 마실 때의 예절을 재미있게 배웠다 .
회식에 2차 3차 가는 거 좋다 .	회식에서 2차 3차 가는 것이 좋다 .
한국 분들이 먹을 때는 말하지 못하고 빨리빨리 먹는 거 이상했지만 익속해졌다 .	한국 분들이 먹을 때는 말하지 않고 빨리빨리 먹는 것이 이상했지만 익숙해졌다 .
회식에서 죽을도록 술 마시는 거 새려운 경혐이옜다 .	회식에서 죽도록 술을 마시는 것은 새론 경험였다 .
제 고향은 일본 토쿄에요 .	제 고향은 일본 도쿄에요 .
저는 주말에 토쿄에서 제 언니와 같이 쇼핑했어요 .	저는 주말에 도쿄에서 제 언니와 같이 쇼핑했어요 .
그럼 언니와 같이 커피숍에서 커피를 마시고 이야기했어요 .	그리고 언니와 같이 커피숍에서 커피를 마시고 이야기했어요 .
제 어머니는 매일 바빠서 같이 커피를 안 마셨어요 .	제 어머니는 매일 바빠서 같이 커피를 못 마셨어요 .
다음은 어머니와 같이 쇼핑하고 커피를 마실 거예요 .	다음에는 어머니와 같이 쇼핑하고 커피를 마실 거예요 .
한국 영화를 어렵지만 좋아해요 .	한국 영화는 어렵지만 좋아해요 .
다음 주말에는 우돈하고 수시를 요리할 거예요 .	다음 주말에는 우동과 스시를 만들 거예요 .
일본 친구와 같이 한국어는 이야기 안 해요 .	일본 친구와 같이 한국어로 이야기를 안 해요 .
왜냐하면 반 친구들 매운 친하고 추억도 많다 .	왜냐하면 반 친구들과 매우 친하고 추억도 많기 때문이다 .
우리는 2번 수업을 빼먹고 바다에 놀러 갔고 자주 수업이 끝난 후에 학교 근처의 커피숍에 이야기하곤 했다 .	우리는 2번 수업을 빼먹고 바다에 놀러 갔고 자주 수업이 끝난 후에 학교 근처의 커피숍에서 이야기하곤 했다 .
또 시험이 열심히 공부하느라고 했는데 결과가 좋지 않아서 신경이 예민해졌다 .	또 시험을 위해 열심히 공부하느라고 했는데 결과가 좋지 않아서 신경이 예민해졌다 .
친구들이 내 기분 좋아지기 위해서 학교에서 졸업 가운을 빌리고 우리 집으로 가지고 왔다 .	친구들이 내 기분을 좋아지게 위해서 학교에서 졸업 가운을 빌리고 우리 집으로 가지고 왔다 .
지금은 친구들과 졸업 가운을 입은 사진을 봤더니 대학교 때 추억이 떠오른다 .	지금은 친구들과 졸업 가운을 입은 사진을 보면 대학교 때 추억이 떠오른다 .
그때 돌아가고 싶다 .	그때로 돌아가고 싶다 .
저는 눈이 안 봤어요 .	저는 눈을 못 봤어요 .
그래서 한국에 와요 .	그래서 한국에 왔아요 .
아버지 , 엄마 , 형하고 저는 같이 먹어요 .	아버지 , 엄마 , 형과 저는 같이 먹어요 .
지금 저는 대만 신선로 먹고 싶어요 .	지금 저는 대만 신선로를 먹고 싶어요 .
대만 닭고기 수프두 맛있어요 .	대만 닭고기 스프도 맛있어요 .
대만에 눈이 안 내려요 .	대만에는 눈이 안 내려요 .
겨울에 크리스마스 있어요 .	겨울에 크리스마스가 있어요 .
대만에 겨울 방학 짧아요 .	대만의 겨울 방학은 짧아요 .
대만에 봄 방학이 재미있어요 .	대만의 봄 방학이 재미있어요 .
가족하고 저는 집에서 밥을 같이 먹어요 .	가족과 저는 집에서 밥을 같이 먹어요 .
아이들이 동을 받아요 .	아이들이 돈을 받아요 .
저는 여름두 좋아해요 .	저는 여름도 좋아해요 .
대만에 음료가 싸요 .	대만은 음료가 싸요 .
한국에 음료가 비싸요 .	한국은 음료가 비싸요 .
그래서 저는 수박이 좋아해요 .	그래서 저는 수박을 좋아해요 .
한국을 우리 나라보다 여건을 너무 발달했습니다 .	한국은 우리 나라보다 환경이 아주 발달했습니다 .
우리 나라 발달하고 있어서 시곤들에서 아직 간단하고 있다 .	우리 나라도 발전하고 있지만 시골은 아직 발전하지 않았다 .
시공들에서 조건을 아직 발달하지만 그것에 사람들은 능력을 있다 .	시골의 환경이 아직 발달하지 않았지만 그곳의 사람들은 능력이 있다 .
그 사람들을 조건을 안 좋지만 그 사람들을 노력 , 연심히 , 끈질기과 꿈 있어서 성공했다 .	사람들은 조건이 안 좋지만 사람들은 노력하고 , 열심히 , 끈질김과 꿈이 있어서 성공했다 .
저는 그 사람에게 노력을 가지고 싶다 .	나는 그 사람들의 노력을 가지고 싶다 .
왜냐하면 사람을 태어날 때 서로 다른 환경을 있다 .	왜냐하면 사람은 태어날 때 서로 다른 환경에 있기 때문이다 .
하지만 매일매일 노력하면 어느 날 꼭 성공할 거예요 .	하지만 매일매일 노력하다 보면 어느 날 꼭 성공할 것이다 .
자신을 노력을 없고 연심히 공부한 없어서 자기 실망했다 .	나는 노력을 안 하고 열심히 공부한 적이 없어서 나게 실망했다 .
하지만 그 사람들을 볼 때 자신 많이 더욱은 연심히 한다 .	하지만 그 사람들을 볼 때 나는 더욱 열심히 한다 .
그레도 저도 꿈 있 때문에 노력해야 한다 .	그러도 나도 꿈이 있기 때문에 노력해야 한다 .
그리고 사람들을 교제를 잘하는 있다 .	그리고 사람들과 교제를 잘하는 능력이 있다 .
처음 만나면 사람들과 화들을 빨리 한다 .	처음 만나면 사람들과 대화를 빨리 한다 .
그리고 상대방에 인상하고 느낌을 친절을 준다 .	그리고 상대방에게 인상과 느낌을 친절한 준다 .
사람 가능 교제를 잘하는 있으면 관게하고 일이 좋을 준다 .	사람들과 능력이 교제를 잘하는 있으면 인관관계와 일에 도움을 준다 .
저는 가능 교제를 잘하는 가지고 싶지만 집행한 아직 안 좋았다 .	나는 능력을 교제를 잘하는 가지고 싶지만 집행한 아직 안 좋았다 .
자신 공부하고 싶을 것이 많이 있지만 사람마다 능력을 있다 .	자신이 공부하고 싶은 것이 많이 있겠지만 사람마다 다른 능력이 있다 .
그래서 자신을 좋을 것이 기껏 노력해야 한다 .	그래서 자신이 좋아하는 것을 열심히 노력해야 한다 .
1월 24일부터 1월 29일 끝까지 일본에 다녀왔습니다 .	1월 24일부터 1월 29일 까지 일본에 다녀왔습니다 .
저의 일본 친구들과 함께 도쿄 , 하라죽쿠 , 요요기공원 , 그리고 역사적 장소 갔습니다 .	저의 일본 친구들과 함께 도쿄 , 하라주쿠 , 요요기공원 , 그리고 역사적인 장소에 갔습니다 .
우리는 구경하고 놀랐습니다 .	우리는 구경하고 놀았습니다 .
일본 음식이 너무 좋아서 스시 그리고 라면을 많이 먹었습니다 .	일본 음식이 너무 맛있아서 스시 그리고 라면을 많이 먹었습니다 .
일본 음식는 진짜 맛있습니다 .	일본 음식은 진짜 맛있습니다 .
요요기공원에서 친구과 함께 얘기하고 사진을 많이 찍었습니다 .	요요기공원에서 친구와 함께 얘기하고 사진을 많이 찍었습니다 .
요요기공원는 너무 편합니다 .	요요기공원은 너무 편안합니다 .
그 역사적 장소 이름 모르겠지만 너무 신기하고 아름다운습니다 .	그 역사적인 장소는 이름을 모르겠지만 너무 신기하고 아름답었습니다 .
다른 오래만에 일본 친구가 하라주쿠에서 만났습니다 .	다른 오래만에 일본 친구를 하라주쿠에서 만났습니다 .
우리도 얘기 , 사진 찍고 , 놀랐습니다 .	우리는 이야기하고 , 사진 찍고 , 놀았습니다 .
일본에서 처음으로 거기 있었어 상품을 샀습니다 .	일본에서 처음으로 거기에 가서 상품을 샀습니다 .
돈이 많지 않지만 초코릿 , 재 친구들의 선물 , 그리고 저는 보설료 샀습니다 .	돈이 많지 않았지만 초콜렛 , 저의 친구들의 선물 , 그리고 저는 보설료 샀습니다 .
저는 일본에서 짧은 시간 있었어 다시 가고 싶습니다 .	저는 일본에서 짧은 시간 있어서 다시 가고 싶습니다 .
언젠간 저는 다시 일본에 갈겠습니다 .	언젠간 저는 다시 일본에 가겠습니다 .
일본 가지 않았다면 저는 것을 추천합니다 .	일본에 가지 않았다면 저는 가 보는것을 추천합니다 .
해외 여행은 신기고 재미있습니다 .	해외 여행은 신기하고 재미있습니다 .
많은 물건 보고 배울 수 있습니다 .	많은 것을 보고 배울 수 있습니다 .
각 나라마다 다 큰 명절이 있지만 명절 때 먹는 음식과 노는 놀이는 다 다르다 .	각 나라마다 다 큰 명절이 있지만 명절 때 먹는 음식과 하는 놀이는 다 다르다 .
베트남에 큰 명절을 설날 음력 1월 1일이다 .	베트남의 큰 명절은 설날 음력 1월 1일이다 .
명절 때는 사람들이 일 안 하고 사람들 , 가족들이 만나서 제사를 지나고 같이 밥을 먹고 , 일 년 동안 어떻게 지나가는지 이야기를 나누다 .	명절 때는 사람들이 일을 안 하고 사람들 , 가족들과 만나서 제사를 지내고 같이 밥을 먹고 , 일을 년 동안 어떻게 지냈는지 이야기를 나눈다 .
아이들이 어른께서 세배하고 세뱃돈이 받는다 .	아이들이 어른에게 세배하고 세뱃돈을 받는다 .
설날 때는 예쁜 과일 , 맛있는 음식만 하고 제삿상에 올린다 .	설날 때는 예쁜 과일 , 맛있는 음식만 만들어 제삿상에 올린다 .
북쪽과 남쪽에 음식이 조금 다르지만 제사하는 습관이 다 똑같다 .	북쪽과 남쪽의 음식이 조금 다르지만 제사 지내는 습관은 다 똑같다 .
설날 때는 유명한 꽃이 있지만 남쪽과 북쪽이 꽃이 색갈 다르다 .	설날 때는 유명한 꽃의 있는데 남쪽과 북쪽이 꽃의 색깔이 다르다 .
북쪽에 꽃이 분홍색이지만 남쪽에 꽃이 노랑색이었다 .	북쪽은 꽃이 분홍색이지만 남쪽은 꽃이 노랑색이다 .
설날 때는 사람들이 절을 많이 다녀서 일 년 동안 좋은 일이 많이 생길 수 있게 기도한다 .	설날 때는 사람들이 절에 많이 가서 일 년 동안 좋은 일이 많이 생길 수 있게 기도한다 .
저는 고향에서 고등학교에 다니고 한국에 대학교에서 공부하게 되었어요 .	저는 고향에서 고등학교를 다니고 한국의 대학교에서 공부하게 되었어요 .
그 바다가 아름답고 너무 넓어요 .	그 바다는 아름답고 너무 넓어요 .
그리고 바다가 맛있는 해산물이 있어요 .	그리고 바다 맛있는 해산물이 있어요 .
그래서 " CUALO " 바다가 아주 유행해요 .	그래서 " CUALO " 바다는 아주 유명해요 .
고렇지만 사람들이 고향에 많이 가서 교통은 복잡해졌어요 .	그렇지만 사람들이 고향에 많이 가서 교통은 복잡해졌어요 .
그래서 교통은 안 좋아해요 .	그래서 교통은 안 좋아요 .
그리고 제일 가까운 공햐에서 제 고향까지 자동차로 4시간쯤이 걸려요 .	그리고 제일 가까운 공항에서 제 고향까지 자동차로 4시간쯤 걸려요 .
만든 길이 아주 작아서 나무를 많이 못 심어요 .	만든 길이 아주 좁아서 나무를 많이 못 심어요 .
제 고향 길이 다시 만들면 좋겠어요 .	제 고향 길을 다시 만들면 좋겠어요 .
나무를 많이 심면 공기가 지금보다 좋아절 거여요 .	나무를 많이 심으면 공기가 지금보다 좋아질 거이에요 .
저는 제 고향을 보고 싶어요 .	저는 제 고향이 보고 싶어요 .
그래서 이번 방학이 기다려요 .	그래서 이번 방학을 기다려요 .
남비 현상이란 자기 지역에 혐오 시설 건설하는 것을 기피하는 현상이다 .	님비 현상이란 자기 지역에 혐오 시설 건설하는 것을 기피하는 현상이다 .
다 지역에 이런 시설이 있어도 상관없지만 자기가 거주하는 지역에는 있으면 안 된다는 주민들의 심리를 잘 나타내는 말이 바로 님비 현상이라고 할 수 있다 .	다른 지역에 이런 시설이 있어도 상관없지만 자기가 거주하는 지역에는 있으면 안 된다는 주민들의 심리를 잘 나타내는 말이 바로 님비 현상이라고 할 수 있다 .
그러나 원자력 발전에 대한 인식은 어떨까 .	그렇다면 원자력 발전에 대한 인식은 어떨까 .
그리고 안전성이 높아졌음에 따라 원자력 발전에 찬성하는 사람도 많아졌지만 40 % 에 불과한다 .	그리고 안전성이 높아짐에 따라 원자력 발전에 찬성하는 사람도 많아졌지만 40 % 에 불과하다 .
이 조사 결과만 봐도 사람들이 혐오 시설의 필요성과 자기 지역에 건설하는 문제를 따로 생각하는 것을 알 수 있다 .	이 조사 결과만 봐도 사람들이 혐오 시설의 필요성과 자기 지역에 건설하는 문제를 따로 생각한다는 것을 알 수 있다 .
나는 책을 읽어 좋아합다 .	나는 책을 읽는 것을 좋아합니다 .
중국 사람 " 긴남 " 쓰 책을 세일 좋아합니다 .	중국 사람 " 긴남 " 이 쓴 책을 제일 좋아합니다 .
나는 중학교 1급부터는 " 긴남 " 쓰 책의 세일 좋아합니다 .	나는 중학교 1급부터는 " 긴남 " 이 쓴 책을 제일 좋아했습니다 .
8년 동안 좋아합니다 .	8년 동안 좋아했습니다 .
" 긴남 " 에 쓰 책을 또 너무 재미있습니다 .	" 긴남 " 이 쓴 책은 또 너무 재미있습니다 .
그리고 그 책을 너무 좋아요 .	그리고 그 책이 너무 좋아요 .
나는 이롤 책을 읽고 음식을 먹고 농구를 합니다 .	나는 이 책을 읽고 음식을 먹고 농구를 합니다 .
중학교 2급에서 농구를 좋아함나다 .	중학교 2급 때 농구를 좋아했습니다 .
농구를 친구 같이 운동입니다 .	농구는 친구와 같이 하는 운동입니다 .
우리 반 친구 같이 농구를 했어요 .	우리 반 친구와 같이 농구를 했어요 .
그리고 음식어 너무 좋아합니다 .	그리고 음식을 너무 좋아합니다 .
중국 음식 먹고 한국 음식 또 너무 좋아합니다 .	중국 음식을 먹고 한국 음식을 또 너무 좋아합니다 .
주등한교에는 음식에 너무 좋아합니다 .	중등학교 때는 음식을 너무 좋아했습니다 .
음식어 먹어 때문에 나는 똥뚱해 사람입니다 .	음식을 먹기 때문에 나는 똥뚱한 사람입니다 .
그려서 나는 책은 읽어 제일 좋아합니다 .	그래서 나는 책을 읽는 것을 제일 좋아합니다 .
드럼을 추지 재미있어요 .	드럼을 치면 재미있어요 .
2년 전 드럼을 많이 배우기 식작핬어요 .	2년 전 드럼을 많이 배우기 시작했어요 .
음식도 좋아핬어요 .	음식도 좋아했어요 .
음식을 ¿들 하 수 있어요 .	음식을 ¿들 할 수 있어요 .
많이 음식이 좋아요 .	아주 음식이 좋아요 .
토마토과 소고기 .	토마토와 소고기 .
친킨과 불고기 .	치킨과 불고기 .
많이 한국 음식이 말들고 싶어요 .	많이 한국 음식을 만들고 싶어요 .
친구와 같이 불고기를 먹어서요 .	친구와 같이 불고기를 먹었어요 .
많이 맜이서요 .	많이 맛있어요 .
저는 집에서 혼자 말들어서도 맜이서요 .	저는 집에서 혼자 만들어도 맜이서요 .
음식이 말를 좋아요 .	음식이 맛이 좋아요 .
지금 시험 때문에 음식을 말를 수 었어요 .	지금 시험 때문에 음식을 만들 수 없어요 .
다음 주말에 시잔 많이 있어서 중국 음식을 말를 수 있어요 .	다음 주말에 시간이 많이 있어서 중국 음식을 만들 수 있어요 .
토마토과 소고기과 약밤 캍이 했어요 .	토마토와 소고기와 약밤을 같이 했어요 .
맜잇 거 같아요 .	맛일 것 같아요 .
다음 주말에 친구와 같이 밥을 먹어서요	다음 주말에 친구와 같이 밥을 먹겠어요
친구은 음식을 말들 수 있어요 .	친구는 음식을 만들 수 있어요 .
그런데 밥을 없었어요 .	그런데 밥이 없었어요 .
그래서 저는 백화점에 밤을 사러 갔어요 .	그래서 저는 백화점에 밥을 사러 갔어요 .
그런데 밥을 없었어요 .	그런데 밥이 없었어요 .
왜냐하면 저는 지난 주말에 요리 안 했어요 .	왜냐하면 저는 지난 주말에 요리를 안 했기 때문이에요 .
한국 친구하고 태국 식당에 갔어요 .	한국 친구와 태국 식당에 갔어요 .
태국 식당에 버스니 지하철로 갔어요 .	태국 식당에는 버스나 지하철로 가요 .
저는 지난 주말에 태국에서 국수를 그리고 뽀삐야도 그리고 쏨탕도 먹었어요 .	저는 지난 주말에 태국에서 국수와 뽀삐야와 쏨탕을 먹었어요 .
참 멋있었어요 .	참 맛있었어요 .
다음 달에 태국 식당에서 태국 국수를 먹어요 .	다음 달에 태국 식당에서 태국 국수를 먹을 것이어요 .
한국 생활이 좀 불편하지만 좋아해요 .	한국 생활이 좀 불편하지만 좋아요 .
그리고 시간이 있으면 한국 여기저기 구경해요 .	그리고 시간이 있으면 한국 여기저기를 구경해요 .
사진을 찍은 것을 좋아해서 자주 사진을 찍으려고 한국 여기저기 구경해요 .	사진을 찍는 것을 좋아해서 자주 사진을 찍으려고 한국 여기저기를 구경해요 .
부모님하고 친구들을 보고 싶어서요 .	부모님과 친구들을 보고 싶어서요 .
한국에 오기 전에 서강대가 기숙사를 제안했기 때문에 기숙사 생활을 시작한다 .	한국에 오기 전에 서강대가 기숙사를 제안했기 때문에 기숙사 생활을 시작했다 .
지금 기숙사에 산 지 1달 쯤 된다 .	지금 기숙사에 산 지 1달 쯤 됐다 .
기숙사에서 가수 요금 , 수도 요금 등 다 포함되고 지하 1층에 매점과 세탁실을 있고 방에 가구가 있으니까 편리한 편이다 .	기숙사에서 가스 요금 , 수도 요금 등이 다 포함되고 지하 1층에 매점과 세탁실이 있고 방에 가구가 있으니까 편리한 편이다 .
그리고 , 마포구에 사니까 쇼핑센터하고 식당이 많으니까 주변 환경이 좋긴 하지만 기숙사의 방에 부엌이 없고 공동생활 때문에 이사하고 싶다 .	그리고 , 마포구에 사니까 쇼핑센터와 식당이 많아서 주변 환경이 좋긴 하지만 기숙사의 방에 부엌이 없고 공동생활 때문에 이사하고 싶다 .
그런데 천음에 기숙사에 사 보니까 생각보다 편리한 편이다 .	그런데 처음으로 기숙사에 살아 보니까 생각보다 편리한 편이다 .
그렇지만 장점이 있긴 한데 단점이 많으니까 6개월 후에 이사할 계획이다 .	그렇지만 장점이 있긴 한데 단점이 많아서 6개월 후에 이사할 계획이다 .
아프로 이사하고 싶은데 기숙사 생활 좋아서 더 편하게 만들었으면 다시 기숙사에서 산다 .	앞으로 이사하고 싶은데 기숙사 생활이 좋아서 더 편하게 만들면 다시 기숙사에서 겐다 .
그렇지만 힘든 점이 있긴 한데 처음에 한국에 오면 기숙사에 샀으면 좋을 것 같다 .	그렇지만 힘든 점이 있긴 한데 처음에 한국에 오면 기숙사에 살았면 좋을 것 같다 .
기숙사가 학교 안에 처음에 서강에 올 때 편하게 살 수 있다 .	기숙사가 학교 안에 있어서 처음 서강에 올 때 편하게 살 수 있다 .
제가 아이었을 때 콜로라도에서 이사 왔다 .	내가 아이였을 때 콜로라도에 이사 왔다 .
제 가족와 큰 집은 살았다 .	나의 가족과 큰 집에서 살았다 .
동네에서 나 집은 키가 크다 .	동네에서 나의 집은 크다 .
처음 거기 근처에 많이 것은 없었다 .	처음 거기 근처는 많은 것이 없었다 .
그럼 살수록 거기는 좋지만 한구 비해서 아직 불편하다 .	살수록 거기는 좋지만 한국에 비해서 아직 불편하다 .
5분쯤 가면 변의점 있고 차로 5분쯤 가면 슈퍼미겟이 있다 .	5분쯤 가면 편의점이 있고 차로 5분쯤 가면 슈퍼마켓이 있다 .
동네부터 오랜쪽으로 8분쯤 가면 공원이 있다 .	동네서 오른쪽으로 8분쯤 가면 공원이 있다 .
이곳에 가족이 많는데 근처에 학교는 많다 .	이곳에 가족이 많고 근처에 학교도 많다 .
미국에서 대중교통 유명하지 않아서 보통 학교 버스만 있다 .	미국에서 대중교통이 유명하지 않아서 보통 학교 버스만 있다 .
차는 없으면 대중교통을 이용하기 불편하다 .	차가 없으면 대중교통을 이용하기 불편하다 .
콜로라도에 산이 많는데 재미있는 활동을 할 수 있다 .	콜로라도에 산이 많아서 재미있는 활동을 할 수 있다 .
제가 자주 등산했다 .	나는 자주 등산했다 .
다년에 콜로라도는 아주 에쁘다 .	매년 콜로라도는 아주 에쁘다 .
4월부터 9월까지 꽃구경할 수 있고 10월부터 3월까지 산에서 눈 많이 와서 스키를 탈 수 있다 .	4월부터 9월까지 꽃구경할 수 있고 10월부터 3월까지 산에서 눈이 많이 와서 스키를 탈 수 있다 .
안으면 활동을 자주 할 수 있고 싶으면 콜로라도도 좋겠다 .	아니면 활동을 자주 할 수 있고 싶으면 콜로라도가 좋겠다 .
